Sociedad,Número de documento,Cancelado,Status de documento,Fecha de contabilización,Fecha de documento,Nº de Factura,Código de cliente/proveedor,Nombre de cliente/proveedor,Linea de Negocio,Número de artículo,Codigo_GET,UM,Dscription,Moneda,TC,Price,OpenSumSys,Monto Pendiente,Cargado A:,Indicador,PO,BaseLine,TargetType,Cantidad Devuelta,Estado Devolución,U_EXM_CARGADOA2,FreeTxt,Fecha ETA Marco,N° Reclamo,Modalidad Final,Modalidad Original,Pais Origen Final,Promedio Tiempo Total,Dias adicionales,Restante,ETA Marco,ETA Marco Maximo,Rango ETA,Cat ETA,% Avance
MP,265127247,N,O,2026-06-09,2026-06-04,70107782.0,PE0000000012,CALUMET BRANDED PRODUCTS LLC,LUBRICACION MINERIA,A19020000030,302373150000,GL,BEL-RAY ULTRA SYNTHETIC BLEND CK-4/SN 15W-40 PERU  (302373),USD,3.422,9.49,56949.49,56949.49,ST,DI,265702777,0,-1,0.0,Sin Devolución,,,,,MARITIMO,MARITIMO,US,39.5,22.5,6001.0,2026-07-16 12:00:00,2026-08-08 00:00:00,[2026-07-16 12:00:00-2026-08-08 00:00:00],Cat A,0.6455696202531646
MP,265124045,N,O,2026-05-27,2026-05-26,70107454.0,PE0000000012,CALUMET BRANDED PRODUCTS LLC,LUBRICACION MINERIA,A19020000030,302373150000,GL,BEL-RAY ULTRA SYNTHETIC BLEND CK-4/SN 15W-40 PERU  (302373),USD,3.42,9.49,56996.94,56996.94,ST,DI,265702779,0,-1,0.0,Sin Devolución,,,,,MARITIMO,MARITIMO,US,39.5,22.5,6006.0,2026-07-07 12:00:00,2026-07-30 00:00:00,[2026-07-07 12:00:00-2026-07-30 00:00:00],Cat A,0.8734177215189873
MP,265131858,N,O,2026-07-02,2026-04-17,4084.0,PE6088940157,NORD FLUID S.P.A.,HIDRAULI. COMPONENTE,A18110002329,DG4V 3 6C MU B6,PZ,ELECTROVALVULA A/N 859176,EUR,4.126,123.87,1041.21,1041.21,ST,91,265703006,1,-1,0.0,Sin Devolución,,,2026-07-02,,MARITIMO,MARITIMO,IT,52.5,30.0,7.0,2026-07-02 00:00:00,2026-07-02 00:00:00,[2026-07-02 00:00:00-2026-07-02 00:00:00],Fecha Comex,1.0
MP,265131858,N,O,2026-07-02,2026-04-17,4084.0,PE6088940157,NORD FLUID S.P.A.,HIDRAULI. COMPONENTE,A18110002345,DG4V 3 6C MU H7,PZ,ELECTROVALVULA A/N 565465,EUR,4.126,109.58,921.1,921.1000000000000000000000000000001,ST,91,265703006,3,-1,0.0,Sin Devolución,,,2026-07-02,,MARITIMO,MARITIMO,IT,52.5,30.0,7.0,2026-07-02 00:00:00,2026-07-02 00:00:00,[2026-07-02 00:00:00-2026-07-02 00:00:00],Fecha Comex,1.0
MP,265131860,N,O,2026-07-02,2026-04-17,4085.0,PE6088940157,NORD FLUID S.P.A.,HIDRAULI. COMPONENTE,A18110002364,DG4V 3 2A MU B6,PZ,ELECTROVALVULA A/N 859159,EUR,4.126,95.12,456.89,456.89,ST,91,265703006,4,-1,0.0,Sin Devolución,,,2026-07-02,,MARITIMO,MARITIMO,IT,52.5,30.0,4.0,2026-07-02 00:00:00,2026-07-02 00:00:00,[2026-07-02 00:00:00-2026-07-02 00:00:00],Fecha Comex,1.0
MP,265131858,N,O,2026-07-02,2026-04-17,4084.0,PE6088940157,NORD FLUID S.P.A.,HIDRAULI. COMPONENTE,A18110002397,DGMFN-3-Y-A2W-B,PZ,FLOW CONTROL A/N 694412  DGMFN-3-Y-A2W-B2W-41,EUR,4.126,70.31,422.15,422.15,ST,91,265703006,2,-1,0.0,Sin Devolución,,,2026-07-02,,MARITIMO,MARITIMO,IT,52.5,30.0,5.0,2026-07-02 00:00:00,2026-07-02 00:00:00,[2026-07-02 00:00:00-2026-07-02 00:00:00],Fecha Comex,1.0
MP,265131858,N,O,2026-07-02,2026-04-17,4084.0,PE6088940157,NORD FLUID S.P.A.,HIDRAULI. COMPONENTE,A18110002415,DGMPC-3-ABK-BAK,PZ,DOUBLE CHECK VALVE A/N 694400,EUR,4.126,88.53,744.16,744.1599999999999999999999999999998,ST,91,265703006,0,-1,0.0,Sin Devolución,,,2026-07-02,,MARITIMO,MARITIMO,IT,52.5,30.0,7.0,2026-07-02 00:00:00,2026-07-02 00:00:00,[2026-07-02 00:00:00-2026-07-02 00:00:00],Fecha Comex,1.0
MP,265131858,N,O,2026-07-02,2026-04-17,4084.0,PE6088940157,NORD FLUID S.P.A.,HIDRAULI. COMPONENTE,A18110002574,DGMFN-5-Y-A2W-B,PZ,FLOW REGULATOR A/N 867332  DGMFN-5-Y-A2W-B2W-30,EUR,4.126,122.91,442.78,442.7799999999999999999999999999999,ST,91,265703006,5,-1,0.0,Sin Devolución,,,2026-07-02,,MARITIMO,MARITIMO,IT,52.5,30.0,3.0,2026-07-02 00:00:00,2026-07-02 00:00:00,[2026-07-02 00:00:00-2026-07-02 00:00:00],Fecha Comex,1.0
MP,265122130,N,C,2026-05-18,2026-05-13,50102.0,PE0000000015,VELJAN HYDRAIR LIMITED,HIDRAULI. COMPONENTE,A18130007827,VT6EDM-066B42-3,PZ,VANE PUMP VT6EDM-066-B42-3R-02-C1,USD,3.434,2017.93,2017.93,2017.93,ST,DI,265703020,0,-1,0.0,Sin Devolución,,,2026-08-12,,MARITIMO,MARITIMO,IN,89.0,30.0,1.0,2026-08-12 00:00:00,2026-08-12 00:00:00,[2026-08-12 00:00:00-2026-08-12 00:00:00],Fecha Comex,0.5393258426966292
MP,265124044,N,O,2026-05-27,2026-05-26,92932.0,PE0000000003,SUN HYDRAULICS CORPORATION,HIDRAULI. COMPONENTE,A18110001870,DPCC-LAN-BAV,PZ,DIRECTIONAL VALVE 3/2,USD,3.42,125.49,3764.7,3764.7,ST,DI,265703025,0,-1,0.0,Sin Devolución,,,2026-07-17,,MARITIMO,MARITIMO,US,39.5,22.5,30.0,2026-07-17 00:00:00,2026-07-17 00:00:00,[2026-07-17 00:00:00-2026-07-17 00:00:00],Fecha Comex,0.620253164556962
MP,265127783,N,O,2026-06-11,2026-06-11,92933.0,PE0000000003,SUN HYDRAULICS CORPORATION,HIDRAULI. COMPONENTE,A19030000378,B809-26M-H21,PZ,MANIFOLD PROPORCIONAL B809-26M-H21 SUN HYDRAULICS,USD,3.402,282.29,8468.7,8468.7,ST,DI,265703025,2,-1,0.0,Sin Devolución,,,,,MARITIMO,MARITIMO,US,39.5,22.5,30.0,2026-07-23 12:00:00,2026-08-15 00:00:00,[2026-07-23 12:00:00-2026-08-15 00:00:00],Cat A,0.46835443037974683
MP,265129947,N,O,2026-06-24,2026-06-10,3857493.0,PE0000000005,INDUSTRIAL GLOBAL SALES,HIDRAULI. COMPONENTE,A18110000287,104-1066-006,PZ,MOTOR 14.9 CU.IN./REV. (02) AC-AF,USD,3.375,327.2,327.2,327.2,ST,DI,265703026,3,-1,0.0,Sin Devolución,,,2026-07-13,,MARITIMO,MARITIMO,US,39.5,22.5,1.0,2026-07-13 00:00:00,2026-07-13 00:00:00,[2026-07-13 00:00:00-2026-07-13 00:00:00],Fecha Comex,0.7215189873417721
MP,265122777,N,O,2026-05-22,2026-05-20,3837023.0,PE0000000005,INDUSTRIAL GLOBAL SALES,HIDRAULI. COMPONENTE,A18110000364,101-2474-009***,PZ,MOTOR CHAR-LYNN 17.9 CU.IN./REV.,USD,3.431,236.88,1658.16,1658.16,ST,DI,265703026,1,-1,0.0,Sin Devolución,,,2026-07-17,,MARITIMO,MARITIMO,US,39.5,22.5,7.0,2026-07-17 00:00:00,2026-07-17 00:00:00,[2026-07-17 00:00:00-2026-07-17 00:00:00],Fecha Comex,0.620253164556962
MP,265126812,N,O,2026-06-04,2026-06-02,6431.0,PE0000000018,VULKAN DO BRASIL,TRANSM. DE POTENCIA,A18110002835,9730008,PZ,ACOPLE FLEXIBLE VULKAN GE-168,USD,3.424,75.73,378.65,378.65,ST,DI,265703042,4,-1,0.0,Sin Devolución,,,2026-07-17,,MARITIMO,MARITIMO,BR,36.0,15.0,5.0,2026-07-17 00:00:00,2026-07-17 00:00:00,[2026-07-17 00:00:00-2026-07-17 00:00:00],Fecha Comex,0.5833333333333334
MP,265126812,N,O,2026-06-04,2026-06-02,6431.0,PE0000000018,VULKAN DO BRASIL,TRANSM. DE POTENCIA,A18110002843,2N02140000*****,PZ,ELEMENTO ELASTICO DE GOMA FLEXOMAX 214,USD,3.424,12.63,88.41,88.41,ST,DI,265703042,1,-1,0.0,Sin Devolución,,,2026-07-17,,MARITIMO,MARITIMO,BR,36.0,15.0,7.0,2026-07-17 00:00:00,2026-07-17 00:00:00,[2026-07-17 00:00:00-2026-07-17 00:00:00],Fecha Comex,0.5833333333333334
MP,265126812,N,O,2026-06-04,2026-06-02,6431.0,PE0000000018,VULKAN DO BRASIL,TRANSM. DE POTENCIA,A18110002848,9730003,PZ,ACOPLE FLEXIBLE VULKAN GE-82,USD,3.424,13.87,69.35,69.35,ST,DI,265703042,5,-1,0.0,Sin Devolución,,,2026-07-17,,MARITIMO,MARITIMO,BR,36.0,15.0,5.0,2026-07-17 00:00:00,2026-07-17 00:00:00,[2026-07-17 00:00:00-2026-07-17 00:00:00],Fecha Comex,0.5833333333333334
MP,265126812,N,O,2026-06-04,2026-06-02,6431.0,PE0000000018,VULKAN DO BRASIL,TRANSM. DE POTENCIA,A18110002851,9730002,PZ,ACOPLE FLEXIBLE VULKAN GE-67,USD,3.424,7.81,62.48,62.48,ST,DI,265703042,0,-1,0.0,Sin Devolución,,,2026-07-17,,MARITIMO,MARITIMO,BR,36.0,15.0,8.0,2026-07-17 00:00:00,2026-07-17 00:00:00,[2026-07-17 00:00:00-2026-07-17 00:00:00],Fecha Comex,0.5833333333333334
MP,265126812,N,O,2026-06-04,2026-06-02,6431.0,PE0000000018,VULKAN DO BRASIL,TRANSM. DE POTENCIA,A18110002856,2N01480000*****,PZ,ELEMENTO ELASTICO DE GOMA FLEXOMAX 148,USD,3.424,5.37,37.59,37.59,ST,DI,265703042,2,-1,0.0,Sin Devolución,,,2026-07-17,,MARITIMO,MARITIMO,BR,36.0,15.0,7.0,2026-07-17 00:00:00,2026-07-17 00:00:00,[2026-07-17 00:00:00-2026-07-17 00:00:00],Fecha Comex,0.5833333333333334
MP,265126812,N,O,2026-06-04,2026-06-02,6431.0,PE0000000018,VULKAN DO BRASIL,TRANSM. DE POTENCIA,A18110002859,2N00820000*****,PZ,ELEMENTO ELASTICO DE GOMA FLEXOMAX 82,USD,3.424,1.38,6.9,6.9,ST,DI,265703042,3,-1,0.0,Sin Devolución,,,2026-07-17,,MARITIMO,MARITIMO,BR,36.0,15.0,5.0,2026-07-17 00:00:00,2026-07-17 00:00:00,[2026-07-17 00:00:00-2026-07-17 00:00:00],Fecha Comex,0.5833333333333334
MP,265126812,N,O,2026-06-04,2026-06-02,6431.0,PE0000000018,VULKAN DO BRASIL,TRANSM. DE POTENCIA,A19020000136,9720024,PZ,ACOPLE FLEXIBLE VULKAN GBND-500,USD,3.424,3175.12,3175.12,3175.12,ST,DI,265703042,6,-1,0.0,Sin Devolución,,,2026-07-17,,MARITIMO,MARITIMO,BR,36.0,15.0,1.0,2026-07-17 00:00:00,2026-07-17 00:00:00,[2026-07-17 00:00:00-2026-07-17 00:00:00],Fecha Comex,0.5833333333333334
MP,265126028,N,O,2026-06-01,2026-05-28,5810.0,PE6088940157,NORD FLUID S.P.A.,HIDRAULI. COMPONENTE,A18110000988,MVCS 46 FR,PZ,HAWE VALVE MVCS 46 FR,EUR,4.08,188.82,1576.35,1576.35,ST,DI,265703059,3,-1,0.0,Sin Devolución,,,2026-07-31,,MARITIMO,MARITIMO,IT,52.5,30.0,7.0,2026-07-31 00:00:00,2026-07-31 00:00:00,[2026-07-31 00:00:00-2026-07-31 00:00:00],Fecha Comex,0.44761904761904764
MP,265131858,N,O,2026-07-02,2026-04-17,4084.0,PE6088940157,NORD FLUID S.P.A.,HIDRAULI. COMPONENTE,A18110002304,DG4V 3 2C MU B6,PZ,ELECTROVALVULA A/N 859161,EUR,4.126,123.87,594.98,594.98,ST,91,265703059,0,-1,0.0,Sin Devolución,,,2026-07-02,,MARITIMO,MARITIMO,IT,52.5,30.0,4.0,2026-07-02 00:00:00,2026-07-02 00:00:00,[2026-07-02 00:00:00-2026-07-02 00:00:00],Fecha Comex,1.0
MP,265126024,N,O,2026-06-01,2026-05-22,5524.0,PE6088940157,NORD FLUID S.P.A.,HIDRAULI. COMPONENTE,A21020000189,02-171989,PZ,CARTRIDGE COUNTERBALANCE  CBV1-10S-0-A-50,EUR,4.153,138.85,168.71,168.71,ST,DI,265703059,2,-1,0.0,Sin Devolución,,Uso para CBV1-10-C-IS10T-A-50 F/T,2026-07-31,,MARITIMO,MARITIMO,IT,52.5,30.0,1.0,2026-07-31 00:00:00,2026-07-31 00:00:00,[2026-07-31 00:00:00-2026-07-31 00:00:00],Fecha Comex,0.44761904761904764
MP,265122082,N,O,2026-05-18,2026-05-08,600951.0,PE0000000191,COMPAÑÍA GENERAL DE LUBRICANTES SA - COGELSA,LUBRICACION INDUSTRI,A26040000123,6110006,CL,ULTRAPASTE CU 12,USD,3.461,1468.8,2937.6,2937.6,OV,DI,265703351,0,-1,0.0,Sin Devolución,,,2026-07-22,,MARITIMO,MARITIMO,ES,56.5,30.0,2.0,2026-07-22 00:00:00,2026-07-22 00:00:00,[2026-07-22 00:00:00-2026-07-22 00:00:00],Fecha Comex,0.6460176991150443
MP,265128642,N,O,2026-06-17,2026-06-12,3860525.0,PE0000000005,INDUSTRIAL GLOBAL SALES,HIDRAULI. COMPONENTE,A25080000007,02-171239,PZ,VALVULA SHUTLE DSV2-8-B-0 (P/N 02-171239),USD,3.394,8.8424,8.84,8.84,OV,DI,265703386,0,-1,0.0,Sin Devolución,,,2026-06-30,,AEREO,AEREO CONSOLIDADO,US,19.0,3.0,1.0,2026-06-30 00:00:00,2026-06-30 00:00:00,[2026-06-30 00:00:00-2026-06-30 00:00:00],Fecha Comex,1.105263157894737
MP,265120041,N,C,2026-05-05,2026-04-24,660911.0,PE0000000228,"""HANNAY REELS, INC.""",SIST DE LUBRICACION,A24120000097,HS 3,UN,"TOPE DE BOLA 1/4"" - 3/4""",USD,3.462,13.86,207.9,13.86,OF,91,265703392,0,20,0.0,Sin Devolución,,,,,AEREO,AEREO,US,19.0,3.0,1.0,2026-07-21 00:00:00,2026-07-24 00:00:00,[2026-07-21 00:00:00-2026-07-24 00:00:00],Cat B,0.0
MP,265127786,N,O,2026-06-11,2026-06-10,70107993.0,PE0000000012,CALUMET BRANDED PRODUCTS LLC,LUBRICACION MINERIA,A18110007369,301196150007,CL,100 EXTREME PRESSURE GEAR OIL 320,USD,3.375,1412.3,79088.8,79088.8,ST,DI,265703455,0,-1,0.0,Sin Devolución,,,2026-07-18,,MARITIMO,MARITIMO,US,39.5,22.5,56.0,2026-07-18 00:00:00,2026-07-18 00:00:00,[2026-07-18 00:00:00-2026-07-18 00:00:00],Fecha Comex,0.5949367088607594
MP,265129368,N,O,2026-06-22,2026-06-17,70108442.0,PE0000000012,CALUMET BRANDED PRODUCTS LLC,LUBRICACION MINERIA,A18110007369,301196150007,CL,100 EXTREME PRESSURE GEAR OIL 320,USD,3.382,1412.3,40956.7,40956.7,ST,DI,265703456,0,-1,0.0,Sin Devolución,,,2026-07-18,,MARITIMO,MARITIMO,US,39.5,22.5,29.0,2026-07-18 00:00:00,2026-07-18 00:00:00,[2026-07-18 00:00:00-2026-07-18 00:00:00],Fecha Comex,0.5949367088607594
MP,265129368,N,O,2026-06-22,2026-06-17,70108442.0,PE0000000012,CALUMET BRANDED PRODUCTS LLC,LUBRICACION MINERIA,A18110007371,301771150004,CL,MOLYLUBE  MILL GEAR COMPOUND,USD,3.382,1945.43,52526.61,52526.61,ST,DI,265703456,1,-1,0.0,Sin Devolución,,,2026-07-18,,MARITIMO,MARITIMO,US,39.5,22.5,27.0,2026-07-18 00:00:00,2026-07-18 00:00:00,[2026-07-18 00:00:00-2026-07-18 00:00:00],Fecha Comex,0.5949367088607594
MP,265126828,N,O,2026-06-04,2026-05-07,260961.0,PE9652288052,"ACEROS Y SUMINISTROS, S.L.",EQUIPOS TRANS. MATER,A25060000151,F/01-16.10.07 CR18%,UN,"PLACA CUADRADA 1007, F/01-16.10.07, TAURO 30, BAJO CR18%",EUR,4.183,82,2471.22,2471.22,OV,DI,265703469,0,-1,0.0,Sin Devolución,,,2026-07-20,,MARITIMO,MARITIMO,ES,56.5,30.0,25.0,2026-07-20 00:00:00,2026-07-20 00:00:00,[2026-07-20 00:00:00-2026-07-20 00:00:00],Fecha Comex,0.6814159292035398
MP,265126828,N,O,2026-06-04,2026-05-07,260961.0,PE9652288052,"ACEROS Y SUMINISTROS, S.L.",EQUIPOS TRANS. MATER,A25120000056,F/01-16.10.12 CR18%,UN,"PLACA RECTANGULAR 1012, F/01-16.10.12, TAURO 30, BAJO CR18%",EUR,4.183,56,270.03,270.03,OV,DI,265703469,1,-1,0.0,Sin Devolución,,,2026-07-20,,MARITIMO,MARITIMO,ES,56.5,30.0,4.0,2026-07-20 00:00:00,2026-07-20 00:00:00,[2026-07-20 00:00:00-2026-07-20 00:00:00],Fecha Comex,0.6814159292035398
MP,265126828,N,O,2026-06-04,2026-05-07,260961.0,PE9652288052,"ACEROS Y SUMINISTROS, S.L.",EQUIPOS TRANS. MATER,A26010000052,F/01-16.10.10 CR18%,UN,"TRIANGULO GRUESO 1010, F/01-16.10.10, TAURO, CR18%",EUR,4.183,48,231.45,231.45,OV,DI,265703469,2,-1,0.0,Sin Devolución,,,2026-07-20,,MARITIMO,MARITIMO,ES,56.5,30.0,4.0,2026-07-20 00:00:00,2026-07-20 00:00:00,[2026-07-20 00:00:00-2026-07-20 00:00:00],Fecha Comex,0.6814159292035398
MP,265126828,N,O,2026-06-04,2026-05-07,260961.0,PE9652288052,"ACEROS Y SUMINISTROS, S.L.",EQUIPOS TRANS. MATER,A26010000053,F/01-16.10.12A CR18%,UN,"PLACA RECTANGULAR 1012A, F/01-16.10.12A, TAURO, CR18%",EUR,4.183,56,270.03,270.03,OV,DI,265703469,3,-1,0.0,Sin Devolución,,,2026-07-20,,MARITIMO,MARITIMO,ES,56.5,30.0,4.0,2026-07-20 00:00:00,2026-07-20 00:00:00,[2026-07-20 00:00:00-2026-07-20 00:00:00],Fecha Comex,0.6814159292035398
MP,265128640,N,O,2026-06-17,2026-05-28,3843642.0,PE0000000005,INDUSTRIAL GLOBAL SALES,MANGUERA Y CONEXION,A18110003274,1WB24,PZ,"FERRULA PRENSABLE R15 MANGUERA 1.1/2"" (PELAR)",USD,3.421,18.31,4577.5,4577.5,ST,DI,265703547,1,-1,0.0,Sin Devolución,,,2026-07-17,,MARITIMO,MARITIMO,DE,52.5,30.0,250.0,2026-07-17 00:00:00,2026-07-17 00:00:00,[2026-07-17 00:00:00-2026-07-17 00:00:00],Fecha Comex,0.7142857142857143
MP,265128640,N,O,2026-06-17,2026-05-28,3843642.0,PE0000000005,INDUSTRIAL GLOBAL SALES,MANGUERA Y CONEXION,A18110003788,05.071-32.99X2.62,PZ,"ORING PARA ESPIGA 1W DE 1.1/2"" (32.99x2.62MM) BUNA-N D:90",USD,3.421,0.71,319.5,319.5,ST,DI,265703547,0,-1,0.0,Sin Devolución,,,2026-07-17,,MARITIMO,MARITIMO,DE,52.5,30.0,450.0,2026-07-17 00:00:00,2026-07-17 00:00:00,[2026-07-17 00:00:00-2026-07-17 00:00:00],Fecha Comex,0.7142857142857143
MP,265128640,N,O,2026-06-17,2026-05-28,3843642.0,PE0000000005,INDUSTRIAL GLOBAL SALES,MANGUERA Y CONEXION,A20030000138,1WA16,PZ,"FERRULA PRENSABLE R15 MANGUERA 1"" (PELAR)",USD,3.421,5.56,389.2,389.2,ST,DI,265703547,2,-1,0.0,Sin Devolución,,,2026-07-17,,MARITIMO,MARITIMO,DE,52.5,30.0,70.0,2026-07-17 00:00:00,2026-07-17 00:00:00,[2026-07-17 00:00:00-2026-07-17 00:00:00],Fecha Comex,0.7142857142857143
MP,265128643,N,O,2026-06-17,2026-06-12,3860530.0,PE0000000005,INDUSTRIAL GLOBAL SALES,TRANSM. DE POTENCIA,A26010000002,1805321,PZ,VALVULA DIRECCIONAL 24VCC (VALVULA DE ASIENTO - NA) . POS : 4.2-4.3,USD,3.394,36.3832,145.53,145.53,OV,DI,265703613,0,-1,0.0,Sin Devolución,,,2026-06-30,,AEREO,AEREO CONSOLIDADO,US,19.0,3.0,4.0,2026-06-30 00:00:00,2026-06-30 00:00:00,[2026-06-30 00:00:00-2026-06-30 00:00:00],Fecha Comex,1.105263157894737
MP,265131336,N,O,2026-06-30,2026-06-24,3872330.0,PE0000000005,INDUSTRIAL GLOBAL SALES,MANGUERA Y CONEXION,A18110003361,GH781-8,MT,"MANGUERA HIDRAULICA SAE100R16 DIAM. INT.1/2"" 345BAR/5000PSI",USD,3.41,4.56,6949.44,6949.44,ST,DI,265703622,0,-1,0.0,Sin Devolución,,,,,MARITIMO,MARITIMO,TR,83.0,30.5,1524.0,2026-09-18 00:00:00,2026-10-18 12:00:00,[2026-09-18 00:00:00-2026-10-18 12:00:00],Cat A,0.060240963855421686
MP,265131336,N,O,2026-06-30,2026-06-24,3872330.0,PE0000000005,INDUSTRIAL GLOBAL SALES,MANGUERA Y CONEXION,A19030000293,EC115-20L,MT,"MANGUERA HIDRAULICA SAE100R17 DIAM. INT.1.1/4"" 63BAR/925PSI",USD,3.41,6.96,2547.36,2547.36,ST,DI,265703622,5,-1,0.0,Sin Devolución,,,,,MARITIMO,MARITIMO,TR,83.0,30.5,366.0,2026-09-18 00:00:00,2026-10-18 12:00:00,[2026-09-18 00:00:00-2026-10-18 12:00:00],Cat A,0.060240963855421686
MP,265131336,N,O,2026-06-30,2026-06-24,3872330.0,PE0000000005,INDUSTRIAL GLOBAL SALES,MANGUERA Y CONEXION,A20080000086,EC415-10L,MT,"MANGUERA HIDRAULICA SAE100R12 DIAM 5/8"" 280BAR/4050PSI",USD,3.41,7.97,3116.27,3116.27,ST,DI,265703622,4,-1,0.0,Sin Devolución,,,,,MARITIMO,MARITIMO,TR,83.0,30.5,391.0,2026-09-18 00:00:00,2026-10-18 12:00:00,[2026-09-18 00:00:00-2026-10-18 12:00:00],Cat A,0.060240963855421686
MP,265129388,N,O,2026-06-23,2026-06-22,26002425.0,PE0000000180,"Carrier Transicold de México, S. de R.L. C.V.",FRIO,A20050000016,20-12-6182,PZ,FILTRO DE ACEITE TRUCK -10 UM- (EQ. A19010000284),USD,3.386,80.86,161.72,161.72,ST,DI,265703708,0,-1,0.0,Sin Devolución,,,,,MARITIMO,MARITIMO,US,39.5,22.5,2.0,2026-08-03 12:00:00,2026-08-26 00:00:00,[2026-08-03 12:00:00-2026-08-26 00:00:00],Cat A,0.189873417721519
MP,265129387,N,O,2026-06-23,2026-06-22,26002424.0,PE0000000180,"Carrier Transicold de México, S. de R.L. C.V.",FRIO,A20090000250,22-60405-00,PZ,BOBINA SOL INYECCION DE LIQUIDO 12V (C700),USD,3.386,31.02,62.04,62.04,ST,DI,265703708,2,-1,0.0,Sin Devolución,,,,,MARITIMO,MARITIMO,US,39.5,22.5,2.0,2026-08-03 12:00:00,2026-08-26 00:00:00,[2026-08-03 12:00:00-2026-08-26 00:00:00],Cat A,0.189873417721519
MP,265129388,N,O,2026-06-23,2026-06-22,26002425.0,PE0000000180,"Carrier Transicold de México, S. de R.L. C.V.",FRIO,A20090000255,54-00639-117,PZ,VENTILADOR DEL CONDENSADOR 12V (C700),USD,3.386,72.77,436.62,436.62,ST,DI,265703708,1,-1,0.0,Sin Devolución,,,,,MARITIMO,MARITIMO,US,39.5,22.5,6.0,2026-08-03 12:00:00,2026-08-26 00:00:00,[2026-08-03 12:00:00-2026-08-26 00:00:00],Cat A,0.189873417721519
MP,265129387,N,O,2026-06-23,2026-06-22,26002424.0,PE0000000180,"Carrier Transicold de México, S. de R.L. C.V.",FRIO,A23090000035,12-66815-00,UN,LOGIC BOARD 12 VOLTIOS,USD,3.386,414.25,828.5,828.5,ST,DI,265703708,4,-1,0.0,Sin Devolución,,,,,MARITIMO,MARITIMO,US,39.5,22.5,2.0,2026-08-03 12:00:00,2026-08-26 00:00:00,[2026-08-03 12:00:00-2026-08-26 00:00:00],Cat A,0.189873417721519
MP,265129387,N,O,2026-06-23,2026-06-22,26002424.0,PE0000000180,"Carrier Transicold de México, S. de R.L. C.V.",FRIO,A24040000140,12-66815-01,UN,MODULO 24V,USD,3.386,353.7,707.4,707.4,ST,DI,265703708,3,-1,0.0,Sin Devolución,,,,,MARITIMO,MARITIMO,US,39.5,22.5,2.0,2026-08-03 12:00:00,2026-08-26 00:00:00,[2026-08-03 12:00:00-2026-08-26 00:00:00],Cat A,0.189873417721519
MP,265131338,N,O,2026-06-30,2026-06-24,3872337.0,PE0000000005,INDUSTRIAL GLOBAL SALES,MANGUERA Y CONEXION,A19030000295,EC415-08L,MT,"MANGUERA HIDRAULICA SAE100R12 DIAM 1/2"" 280BAR/4050PSI",USD,3.41,7.0866,3118.1,3118.1,ST,DI,265703709,0,-1,0.0,Sin Devolución,,,,,MARITIMO,MARITIMO,TR,83.0,30.5,440.0,2026-09-18 00:00:00,2026-10-18 12:00:00,[2026-09-18 00:00:00-2026-10-18 12:00:00],Cat A,0.060240963855421686
MP,265131338,N,O,2026-06-30,2026-06-24,3872337.0,PE0000000005,INDUSTRIAL GLOBAL SALES,MANGUERA Y CONEXION,A20080000094,WH004-48,MT,"MANGUERA HIDRAULICA SAE100R4 DIAM. INT. 3"" 4BAR/60PSI",USD,3.41,21.2631,2591.97,2591.97,ST,DI,265703709,1,-1,0.0,Sin Devolución,,,,,MARITIMO,MARITIMO,TR,83.0,30.5,121.9,2026-09-18 00:00:00,2026-10-18 12:00:00,[2026-09-18 00:00:00-2026-10-18 12:00:00],Cat A,0.060240963855421686
MP,265122778,N,O,2026-05-22,2026-05-20,3837026.0,PE0000000005,INDUSTRIAL GLOBAL SALES,FILTRACION,A18130000349,300147*********,KT,ELEMENTO DE FILTRO EATON 300147 01.E170.10VG.30.E.P.,USD,3.431,134.94,809.64,809.64,ST,DI,265703711,3,-1,0.0,Sin Devolución,,,2026-07-17,,MARITIMO,MARITIMO,US,39.5,22.5,6.0,2026-07-17 00:00:00,2026-07-17 00:00:00,[2026-07-17 00:00:00-2026-07-17 00:00:00],Fecha Comex,0.620253164556962
MP,265122778,N,O,2026-05-22,2026-05-20,3837026.0,PE0000000005,INDUSTRIAL GLOBAL SALES,FILTRACION,A18130006607,323332,PZ,BREATHER FILTER BFD.95.3VL.P.G.4.I; SILICAGEL DESICCANT BREATHER,USD,3.431,178.62,357.24,357.24,ST,DI,265703711,6,-1,0.0,Sin Devolución,,,2026-07-17,,MARITIMO,MARITIMO,US,39.5,22.5,2.0,2026-07-17 00:00:00,2026-07-17 00:00:00,[2026-07-17 00:00:00-2026-07-17 00:00:00],Fecha Comex,0.620253164556962
MP,265129972,N,O,2026-06-24,2026-06-10,3857495.0,PE0000000005,INDUSTRIAL GLOBAL SALES,FILTRACION,A22100000067,7621877,UN,ELEMENTO DE FILTRO DE ACEITE SCHROEDER SBF937 02 UM (REEMPLAZO DE PARKER 937397Q),USD,3.375,118.6882,1424.26,1424.26,ST,DI,265703711,2,-1,0.0,Sin Devolución,,Multiplos de 12,2026-07-13,,MARITIMO,MARITIMO,US,39.5,22.5,12.0,2026-07-13 00:00:00,2026-07-13 00:00:00,[2026-07-13 00:00:00-2026-07-13 00:00:00],Fecha Comex,0.7215189873417721
